[1], 0	false
[1], 1	true
[1], 2	false
[1,1], 0	false
[1,1], 1	true
[1,1], 2	false
[1,3], 0	false
[1,3], 1	true
[1,3], 2	false
[1,3], 3	true
[1,3], 4	false
[3,1], 0	false
[3,1], 1	true
[3,1], 2	false
[3,1], 3	true
[3,1], 4	false
[1,2,1], 0	false
[1,2,1], 1	true
[1,2,1], 2	true
[1,2,1], 3	false
[1,1,3], 0	false
[1,1,3], 1	true
[1,1,3], 2	false
[1,1,3], 3	true
[1,1,3], 4	false
[1,3,1], 0	false
[1,3,1], 1	true
[1,3,1], 2	false
[1,3,1], 3	true
[1,3,1], 4	false
[3,1,1], 0	false
[3,1,1], 1	true
[3,1,1], 2	false
[3,1,1], 3	true
[3,1,1], 4	false
[1,3,5], 0	false
[1,3,5], 1	true
[1,3,5], 2	false
[1,3,5], 3	true
[1,3,5], 4	false
[1,3,5], 5	true
[1,3,5], 6	false
[3,5,1], 0	false
[3,5,1], 1	true
[3,5,1], 2	false
[3,5,1], 3	true
[3,5,1], 4	false
[3,5,1], 5	true
[3,5,1], 6	false
[5,1,3], 0	false
[5,1,3], 1	true
[5,1,3], 2	false
[5,1,3], 3	true
[5,1,3], 4	false
[5,1,3], 5	true
[5,1,3], 6	false
[1,1,1,3], 0	false
[1,1,1,3], 1	true
[1,1,1,3], 2	false
[1,1,1,3], 3	true
[1,1,1,3], 4	false
[1,1,3,1], 0	false
[1,1,3,1], 1	true
[1,1,3,1], 2	false
[1,1,3,1], 3	true
[1,1,3,1], 4	false
[1,3,1,1], 0	false
[1,3,1,1], 1	true
[1,3,1,1], 2	false
[1,3,1,1], 3	true
[1,3,1,1], 4	false
[3,1,1,1], 0	false
[3,1,1,1], 1	true
[3,1,1,1], 2	false
[3,1,1,1], 3	true
[3,1,1,1], 4	false
[1,1,1,1,3], 0	false
[1,1,1,1,3], 1	true
[1,1,1,1,3], 2	false
[1,1,1,1,3], 3	true
[1,1,1,1,3], 4	false
[1,1,1,3,1], 0	false
[1,1,1,3,1], 1	true
[1,1,1,3,1], 2	false
[1,1,1,3,1], 3	true
[1,1,1,3,1], 4	false
[1,1,3,1,1], 0	false
[1,1,3,1,1], 1	true
[1,1,3,1,1], 2	false
[1,1,3,1,1], 3	true
[1,1,3,1,1], 4	false
[1,3,1,1,1], 0	false
[1,3,1,1,1], 1	true
[1,3,1,1,1], 2	false
[1,3,1,1,1], 3	true
[1,3,1,1,1], 4	false
[3,1,1,1,1], 0	false
[3,1,1,1,1], 1	true
[3,1,1,1,1], 2	false
[3,1,1,1,1], 3	true
[3,1,1,1,1], 4	false
[4,5,6,7,0,1,2], 0	true
[4,5,6,7,0,1,2], 1	true
[4,5,6,7,0,1,2], 2	true
[4,5,6,7,0,1,2], 3	false
[4,5,6,7,0,1,2], 4	true
[4,5,6,7,0,1,2], 5	true
[4,5,6,7,0,1,2], 6	true
[4,5,6,7,0,1,2], 7	true
[4,5,6,7,0,1,2], 8	false
