[[1]], 0	false
[[1]], 1	true
[[1]], 2	false
[[1,1]], 0	false
[[1,1]], 1	true
[[1,1]], 2	false
[[1,3]], 0	false
[[1,3]], 1	true
[[1,3]], 2	false
[[1,3]], 3	true
[[1,3]], 4	false
[[1],[3]], 0	false
[[1],[3]], 1	true
[[1],[3]], 2	false
[[1],[3]], 3	true
[[1],[3]], 4	false
[[1,3,5]], 0	false
[[1,3,5]], 1	true
[[1,3,5]], 2	false
[[1,3,5]], 3	true
[[1,3,5]], 4	false
[[1,3,5]], 5	true
[[1,3,5]], 6	false
[[1],[3],[5]], 0	false
[[1],[3],[5]], 1	true
[[1],[3],[5]], 2	false
[[1],[3],[5]], 3	true
[[1],[3],[5]], 4	false
[[1],[3],[5]], 5	true
[[1],[3],[5]], 6	false
[[1,1],[2,2]], 0	false
[[1,1],[2,2]], 1	true
[[1,1],[2,2]], 2	true
[[1,1],[2,2]], 3	false
[[1,1],[3,3]], 0	false
[[1,1],[3,3]], 1	true
[[1,1],[3,3]], 2	false
[[1,1],[3,3]], 3	true
[[1,1],[3,3]], 4	false
[[1,3,5,7],[10,11,16,20],[23,30,34,50]], 3	true
[[1,3,5,7],[10,11,16,20],[23,30,34,50]], 13	false
