{}	true
{0}	true
{1}	true
{1,1}	false
{1,#,1}	false
{0,-1}	true
{0,#,-1}	false
{0,1}	false
{0,#,1}	true
{2,1,3}	true
{10,5,15,#,#,6,20}	false
{3,1,5,0,2,4,6}	true
{3,1,5,0,2,4,6,#,#,#,3}	false
{34,-6,#,-21}	true
{8,-70,81}	true
{88,-44,#,#,56}	true
{-12,#,85,57}	true
{-59,#,49,#,78}	true
{22,-4,#,-60,#,-90}	true
{57,46,89,-36}	true
{5,-73,#,-91,-22}	true
{22,12,#,-88,#,#,-69}	true
{25,-22,60,#,#,36}	true
{-36,-58,-35,#,#,#,26}	true
{98,-57,#,#,58,31}	true
{40,-97,41,#,24}	true
{79,-96,#,#,-85,#,34}	true
{-80,#,38,25,#,-43}	true
{-97,#,40,-58,64}	true
{-48,#,94,-3,#,#,90}	true
{-66,#,3,#,44,30}	true
{-85,#,59,#,71,#,85}	true
{69,-1,#,-9,#,-72}	true
{90,-75,3,-77}	false
{24,-60,#,-60,-6}	false
{44,28,#,-86,#,#,-23}	true
{43,35,-77,#,#,40}	false
{6,-57,87,#,#,#,-46}	false
{66,-20,#,#,18,-7}	true
{34,-61,-50,#,45}	false
{-28,-30,#,#,70,#,-19}	false
{59,#,-71,-6,#,24}	false
{-29,#,37,49,93}	false
{49,#,7,-20,#,#,29}	false
{-88,#,77,#,-48,56}	false
{-30,#,-22,#,35,#,80}	true
{98,97,#,88,#,84,#,79,87,64,#,#,#,63,69,62,#,#,#,30,#,27,59,9,#,#,#,3,#,0,#,-4,#,-16,#,-18,-7,-19,#,#,#,-23,#,-34,#,-42,#,-59,#,-63,#,-64,#,-69,#,-75,#,-81}	true
{87,84,94,79,#,#,#,77,#,-82,#,70,#,38,#,36,45,22,#,#,#,18,24,14,#,#,#,8,#,-93,#,6,#,-37,#,-21,4,-32,#,#,#,-15,#,-42,#,-63,#,-70,#,-78,#,75,#,7,#,-96,#,-98}	false
{970,953,#,945,#,944,#,928,#,793,#,892,#,887,#,887,#,878,#,852,#,837,#,830,844,828,#,#,#,818,#,898,#,775,#,774,#,725,#,685,#,673,#,646,#,598,#,583,#,531,#,516,#,511,#,431,512,429,476,#,#,427,#,#,#,404,#,367,#,325,#,323,#,-406,#,285,#,258,#,230,#,229,#,205,#,163,#,144,#,106,#,96,#,80,#,71,#,50,#,-20,#,-51,#,-62,#,-67,#,-70,#,-125,#,-152,#,-156,#,-164,#,-191,#,-203,#,-224,#,-251,#,-278,#,-279,#,-332,#,-371,#,297,#,-422,#,-425,#,-433,#,-440,#,-446,#,-672,#,-504,#,-534,#,-549,#,-553,#,-566,#,-832,#,-606,#,-609,#,-617,#,-650,#,-656,#,-663,#,-488,#,-675,#,-697,#,-703,#,-718,#,-730,#,-731,#,-747,#,-765,#,-807,#,-819,#,-591,#,-899,#,-907}	false
{989,982,#,972,#,947,#,920,#,903,#,894,#,881,#,866,#,864,#,842,#,841,#,796,#,726,#,647,#,613,719,593,#,#,#,590,#,558,#,554,#,538,#,512,#,504,#,468,505,467,#,#,#,456,#,413,#,331,#,330,407,320,#,#,#,312,#,306,#,301,#,274,#,251,#,235,#,231,#,222,#,181,#,93,#,83,#,73,#,64,#,62,#,60,#,28,#,21,#,20,#,-32,#,-52,#,-70,#,-87,#,-98,#,-102,#,-115,#,-116,#,-139,#,-183,#,-224,#,-241,#,-263,#,-284,#,-294,#,-296,#,-320,#,-330,#,-392,#,-398,#,-407,#,-431,#,-445,#,-460,#,-463,#,-492,#,-507,#,-518,#,-539,#,-552,#,-558,#,-559,#,-587,#,-673,#,-736,#,-757,#,-766,#,-767,#,-823,#,-830,#,-867,#,-875,#,-891,#,-905,#,-910,#,-924,#,-960,#,-985,#,-988}	true
